date,division,rain_sum
2014-10-24,Mallawapitiya,3.5
2014-10-25,Mallawapitiya,61.3
2014-10-26,Mallawapitiya,28.8
2014-10-27,Mallawapitiya,8.3
2014-10-28,Mallawapitiya,13.4
2014-10-29,Mallawapitiya,2.1
2014-10-30,Mallawapitiya,13.4
2014-10-31,Mallawapitiya,17.5
2014-11-01,Mallawapitiya,0.8
2014-11-02,Mallawapitiya,6.2
2014-11-03,Mallawapitiya,26.4
2014-11-04,Mallawapitiya,26.9
2014-11-05,Mallawapitiya,5.4
2014-11-06,Mallawapitiya,1.8
2014-11-07,Mallawapitiya,0.0
2014-11-08,Mallawapitiya,0.0
2014-11-09,Mallawapitiya,0.0
2014-11-10,Mallawapitiya,0.8
2014-11-11,Mallawapitiya,3.1
2014-11-12,Mallawapitiya,9.7
2014-11-13,Mallawapitiya,29.3
2014-11-14,Mallawapitiya,7.3
2014-11-15,Mallawapitiya,0.4
2014-11-16,Mallawapitiya,8.6
2014-11-17,Mallawapitiya,1.1
2014-11-18,Mallawapitiya,7.6
2014-11-19,Mallawapitiya,9.7
2014-11-20,Mallawapitiya,9.2
2014-11-21,Mallawapitiya,7.4
2014-11-22,Mallawapitiya,68.0
2014-11-23,Mallawapitiya,25.2
2014-11-24,Mallawapitiya,3.5
2014-11-25,Mallawapitiya,38.9
2014-11-26,Mallawapitiya,20.4
2014-11-27,Mallawapitiya,16.2
2014-11-28,Mallawapitiya,16.1
2014-11-29,Mallawapitiya,3.9
2014-11-30,Mallawapitiya,0.6
2014-12-01,Mallawapitiya,6.9
2014-12-02,Mallawapitiya,9.0
2014-12-03,Mallawapitiya,7.4
2014-12-04,Mallawapitiya,0.0
2014-12-05,Mallawapitiya,0.4
2014-12-06,Mallawapitiya,9.5
2014-12-07,Mallawapitiya,6.1
2014-12-08,Mallawapitiya,21.6
2014-12-09,Mallawapitiya,15.3
2014-12-10,Mallawapitiya,6.9
2014-12-11,Mallawapitiya,2.1
2014-12-12,Mallawapitiya,7.6
2014-12-13,Mallawapitiya,2.2
2014-12-14,Mallawapitiya,0.0
2014-12-15,Mallawapitiya,10.9
2014-12-16,Mallawapitiya,4.7
2014-12-17,Mallawapitiya,20.2
2014-12-18,Mallawapitiya,17.9
2014-12-19,Mallawapitiya,7.8
2014-12-20,Mallawapitiya,137.5
2014-12-21,Mallawapitiya,23.9
2014-12-22,Mallawapitiya,118.4
2014-12-23,Mallawapitiya,46.4
2014-12-24,Mallawapitiya,23.3
2014-12-25,Mallawapitiya,54.6
2014-12-26,Mallawapitiya,36.9
2014-12-27,Mallawapitiya,10.8
2014-12-28,Mallawapitiya,28.3
2014-12-29,Mallawapitiya,6.9
2014-12-30,Mallawapitiya,4.8
2014-12-31,Mallawapitiya,1.5
2014-07-01,Welimada,0.0
2014-07-02,Welimada,0.3
2014-07-03,Welimada,0.0
2014-07-04,Welimada,0.0
2014-07-05,Welimada,0.2
2014-07-06,Welimada,0.0
2014-07-07,Welimada,0.0
2014-07-08,Welimada,0.4
2014-07-09,Welimada,0.0
2014-07-10,Welimada,1.0
2014-07-11,Welimada,0.0
2014-07-12,Welimada,0.0
2014-07-13,Welimada,0.0
2014-07-14,Welimada,0.0
2014-07-15,Welimada,0.0
2014-07-16,Welimada,0.0
2014-07-17,Welimada,0.0
2014-07-18,Welimada,0.1
2014-07-19,Welimada,0.0
2014-07-20,Welimada,0.0
2014-07-21,Welimada,0.0
2014-07-22,Welimada,0.5
2014-07-23,Welimada,0.0
2014-07-24,Welimada,0.8
2014-07-25,Welimada,0.0
2014-07-26,Welimada,0.0
2014-07-27,Welimada,0.0
2014-07-28,Welimada,0.3
2014-07-29,Welimada,0.0
2014-07-30,Welimada,0.0
2014-07-31,Welimada,0.0
2014-08-01,Welimada,0.1
2014-08-02,Welimada,0.0
2014-08-03,Welimada,1.5
2014-08-04,Welimada,0.0
2014-08-05,Welimada,0.7
2014-08-06,Welimada,0.6
2014-08-07,Welimada,0.0
2014-08-08,Welimada,0.4
2014-08-09,Welimada,0.0
2014-08-10,Welimada,0.1
2014-08-11,Welimada,2.9
2014-08-12,Welimada,0.0
2014-08-13,Welimada,0.0
2014-08-14,Welimada,0.4
2014-08-15,Welimada,1.3
2014-08-16,Welimada,0.5
2014-08-17,Welimada,7.3
2014-08-18,Welimada,9.9
2014-08-19,Welimada,26.4
2014-08-20,Welimada,19.6
2014-08-21,Welimada,13.4
2014-08-22,Welimada,17.2
2014-08-23,Welimada,4.0
2014-08-24,Welimada,9.7
2014-08-25,Welimada,6.1
2014-08-26,Welimada,0.0
2014-08-27,Welimada,0.0
2014-08-28,Welimada,0.0
2014-08-29,Welimada,0.0
2014-08-30,Welimada,0.0
2014-08-31,Welimada,0.0
2014-09-01,Welimada,0.3
2014-09-02,Welimada,3.2
2014-09-03,Welimada,12.4
2014-09-04,Welimada,6.5
2014-09-05,Welimada,5.1
2014-09-06,Welimada,1.9
2014-09-07,Welimada,0.0
2014-09-08,Welimada,0.3
2014-09-09,Welimada,0.7
2014-09-10,Welimada,2.2
2014-09-11,Welimada,0.1
2014-09-12,Welimada,0.0
2014-09-13,Welimada,0.0
2014-09-14,Welimada,0.0
2014-09-15,Welimada,0.2
2014-09-16,Welimada,0.0
2014-09-17,Welimada,0.0
2014-09-18,Welimada,0.0
2014-09-19,Welimada,0.2
2014-09-20,Welimada,0.0
2014-09-21,Welimada,0.0
2014-09-22,Welimada,0.3
2014-09-23,Welimada,0.4
2014-09-24,Welimada,1.0
2014-09-25,Welimada,7.7
2014-09-26,Welimada,30.1
2014-09-27,Welimada,25.2
2014-09-28,Welimada,3.1
2014-09-29,Welimada,10.4
2014-09-30,Welimada,14.5
2014-10-01,Welimada,3.8
2014-10-02,Welimada,8.6
2014-10-03,Welimada,10.6
2014-10-04,Welimada,30.3
2014-10-05,Welimada,11.9
2014-10-06,Welimada,5.2
2014-10-07,Welimada,8.7
2014-10-08,Welimada,4.9
2014-10-09,Welimada,13.1
2014-10-10,Welimada,0.8
2014-10-11,Welimada,0.0
2014-10-12,Welimada,0.4
2014-10-13,Welimada,0.1
2014-10-14,Welimada,15.5
2014-10-15,Welimada,2.3
2014-10-16,Welimada,33.8
2014-10-17,Welimada,16.2
2014-10-18,Welimada,42.5
2014-10-19,Welimada,38.2
2014-10-20,Welimada,25.7
2014-10-21,Welimada,22.7
2014-10-22,Welimada,4.3
2014-10-23,Welimada,33.9
2014-10-24,Welimada,7.8
2014-10-25,Welimada,4.5
2014-10-26,Welimada,4.1
2014-10-27,Welimada,2.2
2014-10-28,Welimada,9.0
2014-10-29,Welimada,0.2
2014-10-30,Welimada,9.9
2014-10-31,Welimada,16.0
2014-11-01,Welimada,13.1
2014-11-02,Welimada,3.5
2014-11-03,Welimada,12.9
2014-11-04,Welimada,10.3
2014-11-05,Welimada,0.3
2014-11-06,Welimada,0.5
2014-11-07,Welimada,0.0
2014-11-08,Welimada,0.1
2014-11-09,Welimada,0.3
2014-11-10,Welimada,0.8
2014-11-11,Welimada,0.0
2014-11-12,Welimada,8.9
2014-11-13,Welimada,17.0
2014-11-14,Welimada,5.1
2014-11-15,Welimada,1.6
2014-11-16,Welimada,3.3
2014-11-17,Welimada,1.9
2014-11-18,Welimada,3.2
2014-11-19,Welimada,26.7
2014-11-20,Welimada,14.6
2014-11-21,Welimada,12.0
2014-11-22,Welimada,84.6
2014-11-23,Welimada,113.7
2014-11-24,Welimada,7.0
2014-11-25,Welimada,49.4
2014-11-26,Welimada,18.5
2014-11-27,Welimada,9.4
2014-11-28,Welimada,23.2
2014-11-29,Welimada,9.0
2014-11-30,Welimada,1.7
2014-12-01,Welimada,2.9
2014-12-02,Welimada,2.2
2014-12-03,Welimada,4.8
2014-12-04,Welimada,0.0
2014-12-05,Welimada,0.9
2014-12-06,Welimada,6.5
2014-12-07,Welimada,3.5
2014-12-08,Welimada,14.4
2014-12-09,Welimada,9.1
2014-12-10,Welimada,4.4
2014-12-11,Welimada,3.5
2014-12-12,Welimada,6.7
2014-12-13,Welimada,3.9
2014-12-14,Welimada,0.0
2014-12-15,Welimada,1.5
2014-12-16,Welimada,3.1
2014-12-17,Welimada,42.3
2014-12-18,Welimada,21.0
2014-12-19,Welimada,11.7
2014-12-20,Welimada,168.5
2014-12-21,Welimada,10.7
2014-12-22,Welimada,88.2
2014-12-23,Welimada,80.4
2014-12-24,Welimada,41.8
2014-12-25,Welimada,77.7
2014-12-26,Welimada,52.6
2014-12-27,Welimada,4.8
2014-12-28,Welimada,11.5
2014-12-29,Welimada,0.6
2014-12-30,Welimada,11.7
2014-12-31,Welimada,2.4
2014-07-01,Ratnapura,14.2
2014-07-02,Ratnapura,3.1
2014-07-03,Ratnapura,4.8
2014-07-04,Ratnapura,6.1
2014-07-05,Ratnapura,15.6
2014-07-06,Ratnapura,9.2
2014-07-07,Ratnapura,6.3
2014-07-08,Ratnapura,7.9
2014-07-09,Ratnapura,8.2
2014-07-10,Ratnapura,21.8
2014-07-11,Ratnapura,4.1
2014-07-12,Ratnapura,9.8
2014-07-13,Ratnapura,5.6
2014-07-14,Ratnapura,9.6
2014-07-15,Ratnapura,3.8
2014-07-16,Ratnapura,1.7
2014-07-17,Ratnapura,0.0
2014-07-18,Ratnapura,3.4
2014-07-19,Ratnapura,3.0
2014-07-20,Ratnapura,4.7
2014-07-21,Ratnapura,2.0
2014-07-22,Ratnapura,4.2
2014-07-23,Ratnapura,3.9
2014-07-24,Ratnapura,2.7
2014-07-25,Ratnapura,1.6
2014-07-26,Ratnapura,2.6
2014-07-27,Ratnapura,17.9
2014-07-28,Ratnapura,10.7
2014-07-29,Ratnapura,7.8
2014-07-30,Ratnapura,5.1
2014-07-31,Ratnapura,4.6
2014-08-01,Ratnapura,9.3
2014-08-02,Ratnapura,6.5
2014-08-03,Ratnapura,9.1
2014-08-04,Ratnapura,8.5
2014-08-05,Ratnapura,9.6
2014-08-06,Ratnapura,3.5
2014-08-07,Ratnapura,2.4
2014-08-08,Ratnapura,6.7
2014-08-09,Ratnapura,0.7
2014-08-10,Ratnapura,2.9
2014-08-11,Ratnapura,13.6
2014-08-12,Ratnapura,5.0
2014-08-13,Ratnapura,5.2
2014-08-14,Ratnapura,7.1
2014-08-15,Ratnapura,18.0
2014-08-16,Ratnapura,9.6
2014-08-17,Ratnapura,5.3
2014-08-18,Ratnapura,6.9
2014-08-19,Ratnapura,2.5
2014-08-20,Ratnapura,2.0
2014-08-21,Ratnapura,16.0
2014-08-22,Ratnapura,34.0
2014-08-23,Ratnapura,11.8
2014-08-24,Ratnapura,3.6
2014-08-25,Ratnapura,1.2
2014-08-26,Ratnapura,0.0
2014-08-27,Ratnapura,0.0
2014-08-28,Ratnapura,0.0
2014-08-29,Ratnapura,6.1
2014-08-30,Ratnapura,3.6
2014-08-31,Ratnapura,3.9
2014-09-01,Ratnapura,6.3
2014-09-02,Ratnapura,3.9
2014-09-03,Ratnapura,7.0
2014-09-04,Ratnapura,7.1
2014-09-05,Ratnapura,5.9
2014-09-06,Ratnapura,8.6
2014-09-07,Ratnapura,7.8
2014-09-08,Ratnapura,7.9
2014-09-09,Ratnapura,6.2
2014-09-10,Ratnapura,11.8
2014-09-11,Ratnapura,3.5
2014-09-12,Ratnapura,2.9
2014-09-13,Ratnapura,4.9
2014-09-14,Ratnapura,7.1
2014-09-15,Ratnapura,12.7
2014-09-16,Ratnapura,8.7
2014-09-17,Ratnapura,9.5
2014-09-18,Ratnapura,9.1
2014-09-19,Ratnapura,5.2
2014-09-20,Ratnapura,0.4
2014-09-21,Ratnapura,0.0
2014-09-22,Ratnapura,1.2
2014-09-23,Ratnapura,6.9
2014-09-24,Ratnapura,10.7
2014-09-25,Ratnapura,23.9
2014-09-26,Ratnapura,7.6
2014-09-27,Ratnapura,1.4
2014-09-28,Ratnapura,13.4
2014-09-29,Ratnapura,20.2
2014-09-30,Ratnapura,16.6
2014-10-01,Ratnapura,46.3
2014-10-02,Ratnapura,48.6
2014-10-03,Ratnapura,41.3
2014-10-04,Ratnapura,12.9
2014-10-05,Ratnapura,5.1
2014-10-06,Ratnapura,5.7
2014-10-07,Ratnapura,6.1
2014-10-08,Ratnapura,6.1
2014-10-09,Ratnapura,3.2
2014-10-10,Ratnapura,8.7
2014-10-11,Ratnapura,3.3
2014-10-12,Ratnapura,6.6
2014-10-13,Ratnapura,2.0
2014-10-14,Ratnapura,3.6
2014-10-15,Ratnapura,62.4
2014-10-16,Ratnapura,232.9
2014-10-17,Ratnapura,42.1
2014-10-18,Ratnapura,30.1
2014-10-19,Ratnapura,5.7
2014-10-20,Ratnapura,4.9
2014-10-21,Ratnapura,24.1
2014-10-22,Ratnapura,56.6
2014-10-23,Ratnapura,21.9
2014-10-24,Ratnapura,10.9
2014-10-25,Ratnapura,22.7
2014-10-26,Ratnapura,18.6
2014-10-27,Ratnapura,38.8
2014-10-28,Ratnapura,57.0
2014-10-29,Ratnapura,20.9
2014-10-30,Ratnapura,23.4
2014-10-31,Ratnapura,12.6
2014-11-01,Ratnapura,0.9
2014-11-02,Ratnapura,4.2
2014-11-03,Ratnapura,4.7
2014-11-04,Ratnapura,8.1
2014-11-05,Ratnapura,6.5
2014-11-06,Ratnapura,1.7
2014-11-07,Ratnapura,0.0
2014-11-08,Ratnapura,0.0
2014-11-09,Ratnapura,0.0
2014-11-10,Ratnapura,1.3
2014-11-11,Ratnapura,15.6
2014-11-12,Ratnapura,29.1
2014-11-13,Ratnapura,7.7
2014-11-14,Ratnapura,40.6
2014-11-15,Ratnapura,11.3
2014-11-16,Ratnapura,48.7
2014-11-17,Ratnapura,14.9
2014-11-18,Ratnapura,23.4
2014-11-19,Ratnapura,39.9
2014-11-20,Ratnapura,27.1
2014-11-21,Ratnapura,27.4
2014-11-22,Ratnapura,54.2
2014-11-23,Ratnapura,27.9
2014-11-24,Ratnapura,27.6
2014-11-25,Ratnapura,16.8
2014-11-26,Ratnapura,25.2
2014-11-27,Ratnapura,40.3
2014-11-28,Ratnapura,5.7
2014-11-29,Ratnapura,2.0
2014-11-30,Ratnapura,0.2
2014-12-01,Ratnapura,8.5
2014-12-02,Ratnapura,19.9
2014-12-03,Ratnapura,11.7
2014-12-04,Ratnapura,5.7
2014-12-05,Ratnapura,9.1
2014-12-06,Ratnapura,26.8
2014-12-07,Ratnapura,10.7
2014-12-08,Ratnapura,22.7
2014-12-09,Ratnapura,22.1
2014-12-10,Ratnapura,24.6
2014-12-11,Ratnapura,49.6
2014-12-12,Ratnapura,21.5
2014-12-13,Ratnapura,44.9
2014-12-14,Ratnapura,1.9
2014-12-15,Ratnapura,15.4
2014-12-16,Ratnapura,35.5
2014-12-17,Ratnapura,76.0
2014-12-18,Ratnapura,26.2
2014-12-19,Ratnapura,16.1
2014-12-20,Ratnapura,74.9
2014-12-21,Ratnapura,9.7
2014-12-22,Ratnapura,88.0
2014-12-23,Ratnapura,67.7
2014-12-24,Ratnapura,52.3
2014-12-25,Ratnapura,89.6
2014-12-26,Ratnapura,35.3
2014-12-27,Ratnapura,1.5
2014-12-28,Ratnapura,35.9
2014-12-29,Ratnapura,2.0
2014-12-30,Ratnapura,1.9
2014-12-31,Ratnapura,1.3
2014-07-01,Bulathkohipitiya,8.5
2014-07-02,Bulathkohipitiya,1.5
2014-07-03,Bulathkohipitiya,2.2
2014-07-04,Bulathkohipitiya,3.0
2014-07-05,Bulathkohipitiya,9.2
2014-07-06,Bulathkohipitiya,7.7
2014-07-07,Bulathkohipitiya,4.0
2014-07-08,Bulathkohipitiya,2.7
2014-07-09,Bulathkohipitiya,4.9
2014-07-10,Bulathkohipitiya,15.9
2014-07-11,Bulathkohipitiya,3.5
2014-07-12,Bulathkohipitiya,8.4
2014-07-13,Bulathkohipitiya,3.9
2014-07-14,Bulathkohipitiya,5.6
2014-07-15,Bulathkohipitiya,3.3
2014-07-16,Bulathkohipitiya,2.2
2014-07-17,Bulathkohipitiya,0.5
2014-07-18,Bulathkohipitiya,3.9
2014-07-19,Bulathkohipitiya,3.4
2014-07-20,Bulathkohipitiya,3.6
2014-07-21,Bulathkohipitiya,2.0
2014-07-22,Bulathkohipitiya,5.1
2014-07-23,Bulathkohipitiya,4.1
2014-07-24,Bulathkohipitiya,3.3
2014-07-25,Bulathkohipitiya,2.3
2014-07-26,Bulathkohipitiya,4.4
2014-07-27,Bulathkohipitiya,19.2
2014-07-28,Bulathkohipitiya,18.3
2014-07-29,Bulathkohipitiya,7.2
2014-07-30,Bulathkohipitiya,3.0
2014-07-31,Bulathkohipitiya,3.7
2014-08-01,Bulathkohipitiya,7.8
2014-08-02,Bulathkohipitiya,7.2
2014-08-03,Bulathkohipitiya,11.5
2014-08-04,Bulathkohipitiya,8.8
2014-08-05,Bulathkohipitiya,12.8
2014-08-06,Bulathkohipitiya,1.8
2014-08-07,Bulathkohipitiya,2.1
2014-08-08,Bulathkohipitiya,12.5
2014-08-09,Bulathkohipitiya,0.8
2014-08-10,Bulathkohipitiya,2.9
2014-08-11,Bulathkohipitiya,13.8
2014-08-12,Bulathkohipitiya,6.1
2014-08-13,Bulathkohipitiya,5.9
2014-08-14,Bulathkohipitiya,4.2
2014-08-15,Bulathkohipitiya,10.9
2014-08-16,Bulathkohipitiya,13.1
2014-08-17,Bulathkohipitiya,10.8
2014-08-18,Bulathkohipitiya,6.6
2014-08-19,Bulathkohipitiya,2.3
2014-08-20,Bulathkohipitiya,1.3
2014-08-21,Bulathkohipitiya,8.8
2014-08-22,Bulathkohipitiya,16.2
2014-08-23,Bulathkohipitiya,13.4
2014-08-24,Bulathkohipitiya,1.2
2014-08-25,Bulathkohipitiya,0.9
2014-08-26,Bulathkohipitiya,0.0
2014-08-27,Bulathkohipitiya,0.0
2014-08-28,Bulathkohipitiya,1.7
2014-08-29,Bulathkohipitiya,2.2
2014-08-30,Bulathkohipitiya,4.4
2014-08-31,Bulathkohipitiya,4.7
2014-09-01,Bulathkohipitiya,4.6
2014-09-02,Bulathkohipitiya,3.2
2014-09-03,Bulathkohipitiya,8.9
2014-09-04,Bulathkohipitiya,8.1
2014-09-05,Bulathkohipitiya,8.4
2014-09-06,Bulathkohipitiya,12.2
2014-09-07,Bulathkohipitiya,10.3
2014-09-08,Bulathkohipitiya,2.6
2014-09-09,Bulathkohipitiya,8.1
2014-09-10,Bulathkohipitiya,13.6
2014-09-11,Bulathkohipitiya,4.1
2014-09-12,Bulathkohipitiya,2.5
2014-09-13,Bulathkohipitiya,4.2
2014-09-14,Bulathkohipitiya,4.7
2014-09-15,Bulathkohipitiya,14.2
2014-09-16,Bulathkohipitiya,5.6
2014-09-17,Bulathkohipitiya,5.7
2014-09-18,Bulathkohipitiya,3.3
2014-09-19,Bulathkohipitiya,4.0
2014-09-20,Bulathkohipitiya,3.5
2014-09-21,Bulathkohipitiya,0.7
2014-09-22,Bulathkohipitiya,0.3
2014-09-23,Bulathkohipitiya,5.2
2014-09-24,Bulathkohipitiya,3.3
2014-09-25,Bulathkohipitiya,16.6
2014-09-26,Bulathkohipitiya,8.5
2014-09-27,Bulathkohipitiya,1.1
2014-09-28,Bulathkohipitiya,11.0
2014-09-29,Bulathkohipitiya,8.5
2014-09-30,Bulathkohipitiya,12.9
2014-10-01,Bulathkohipitiya,16.5
2014-10-02,Bulathkohipitiya,23.1
2014-10-03,Bulathkohipitiya,21.1
2014-10-04,Bulathkohipitiya,9.0
2014-10-05,Bulathkohipitiya,4.2
2014-10-06,Bulathkohipitiya,5.0
2014-10-07,Bulathkohipitiya,11.2
2014-10-08,Bulathkohipitiya,11.3
2014-10-09,Bulathkohipitiya,5.7
2014-10-10,Bulathkohipitiya,9.0
2014-10-11,Bulathkohipitiya,1.7
2014-10-12,Bulathkohipitiya,3.8
2014-10-13,Bulathkohipitiya,2.3
2014-10-14,Bulathkohipitiya,2.6
2014-10-15,Bulathkohipitiya,12.5
2014-10-16,Bulathkohipitiya,36.6
2014-10-17,Bulathkohipitiya,56.4
2014-10-18,Bulathkohipitiya,34.2
2014-10-19,Bulathkohipitiya,12.0
2014-10-20,Bulathkohipitiya,11.1
2014-10-21,Bulathkohipitiya,13.1
2014-10-22,Bulathkohipitiya,3.2
2014-10-23,Bulathkohipitiya,49.7
2014-10-24,Bulathkohipitiya,3.1
2014-10-25,Bulathkohipitiya,52.3
2014-10-26,Bulathkohipitiya,16.0
2014-10-27,Bulathkohipitiya,7.6
2014-10-28,Bulathkohipitiya,10.8
2014-10-29,Bulathkohipitiya,1.3
2014-10-30,Bulathkohipitiya,13.9
2014-10-31,Bulathkohipitiya,27.2
2014-11-01,Bulathkohipitiya,0.8
2014-11-02,Bulathkohipitiya,12.3
2014-11-03,Bulathkohipitiya,21.7
2014-11-04,Bulathkohipitiya,27.0
2014-11-05,Bulathkohipitiya,12.7
2014-11-06,Bulathkohipitiya,3.4
2014-11-07,Bulathkohipitiya,0.0
2014-11-08,Bulathkohipitiya,0.0
2014-11-09,Bulathkohipitiya,0.0
2014-11-10,Bulathkohipitiya,0.2
2014-11-11,Bulathkohipitiya,1.1
2014-11-12,Bulathkohipitiya,9.3
2014-11-13,Bulathkohipitiya,19.5
2014-11-14,Bulathkohipitiya,16.8
2014-11-15,Bulathkohipitiya,0.3
2014-11-16,Bulathkohipitiya,9.6
2014-11-17,Bulathkohipitiya,0.3
2014-11-18,Bulathkohipitiya,3.2
2014-11-19,Bulathkohipitiya,4.9
2014-11-20,Bulathkohipitiya,12.5
2014-11-21,Bulathkohipitiya,9.4
2014-11-22,Bulathkohipitiya,45.3
2014-11-23,Bulathkohipitiya,20.5
2014-11-24,Bulathkohipitiya,5.1
2014-11-25,Bulathkohipitiya,19.7
2014-11-26,Bulathkohipitiya,10.7
2014-11-27,Bulathkohipitiya,22.0
2014-11-28,Bulathkohipitiya,15.4
2014-11-29,Bulathkohipitiya,5.0
2014-11-30,Bulathkohipitiya,0.5
2014-12-01,Bulathkohipitiya,4.4
2014-12-02,Bulathkohipitiya,8.9
2014-12-03,Bulathkohipitiya,4.9
2014-12-04,Bulathkohipitiya,0.0
2014-12-05,Bulathkohipitiya,0.4
2014-12-06,Bulathkohipitiya,3.4
2014-12-07,Bulathkohipitiya,3.4
2014-12-08,Bulathkohipitiya,21.0
2014-12-09,Bulathkohipitiya,11.2
2014-12-10,Bulathkohipitiya,13.7
2014-12-11,Bulathkohipitiya,9.1
2014-12-12,Bulathkohipitiya,9.8
2014-12-13,Bulathkohipitiya,4.0
2014-12-14,Bulathkohipitiya,0.0
2014-12-15,Bulathkohipitiya,5.3
2014-12-16,Bulathkohipitiya,4.6
2014-12-17,Bulathkohipitiya,15.4
2014-12-18,Bulathkohipitiya,27.3
2014-12-19,Bulathkohipitiya,5.9
2014-12-20,Bulathkohipitiya,106.3
2014-12-21,Bulathkohipitiya,7.1
2014-12-22,Bulathkohipitiya,74.5
2014-12-23,Bulathkohipitiya,48.7
2014-12-24,Bulathkohipitiya,26.0
2014-12-25,Bulathkohipitiya,58.3
2014-12-26,Bulathkohipitiya,26.6
2014-12-27,Bulathkohipitiya,3.9
2014-12-28,Bulathkohipitiya,17.1
2014-12-29,Bulathkohipitiya,3.1
2014-12-30,Bulathkohipitiya,3.7
2014-12-31,Bulathkohipitiya,2.1
2014-07-01,Yatinuwara,1.3
2014-07-02,Yatinuwara,0.0
2014-07-03,Yatinuwara,0.2
2014-07-04,Yatinuwara,0.4
2014-07-05,Yatinuwara,3.6
2014-07-06,Yatinuwara,2.0
2014-07-07,Yatinuwara,0.0
2014-07-08,Yatinuwara,1.2
2014-07-09,Yatinuwara,0.5
2014-07-10,Yatinuwara,3.8
2014-07-11,Yatinuwara,0.0
2014-07-12,Yatinuwara,3.1
2014-07-13,Yatinuwara,6.9
2014-07-14,Yatinuwara,3.1
2014-07-15,Yatinuwara,0.1
2014-07-16,Yatinuwara,0.0
2014-07-17,Yatinuwara,0.0
2014-07-18,Yatinuwara,0.9
2014-07-19,Yatinuwara,0.4
2014-07-20,Yatinuwara,2.0
2014-07-21,Yatinuwara,0.0
2014-07-22,Yatinuwara,1.0
2014-07-23,Yatinuwara,0.3
2014-07-24,Yatinuwara,0.0
2014-07-25,Yatinuwara,0.0
2014-07-26,Yatinuwara,1.4
2014-07-27,Yatinuwara,4.6
2014-07-28,Yatinuwara,2.4
2014-07-29,Yatinuwara,0.7
2014-07-30,Yatinuwara,0.0
2014-07-31,Yatinuwara,0.3
2014-08-01,Yatinuwara,1.0
2014-08-02,Yatinuwara,0.8
2014-08-03,Yatinuwara,2.1
2014-08-04,Yatinuwara,1.6
2014-08-05,Yatinuwara,5.1
2014-08-06,Yatinuwara,1.4
2014-08-07,Yatinuwara,0.2
2014-08-08,Yatinuwara,5.0
2014-08-09,Yatinuwara,1.1
2014-08-10,Yatinuwara,0.4
2014-08-11,Yatinuwara,4.0
2014-08-12,Yatinuwara,0.5
2014-08-13,Yatinuwara,1.6
2014-08-14,Yatinuwara,4.5
2014-08-15,Yatinuwara,6.1
2014-08-16,Yatinuwara,3.3
2014-08-17,Yatinuwara,8.0
2014-08-18,Yatinuwara,8.1
2014-08-19,Yatinuwara,4.0
2014-08-20,Yatinuwara,2.0
2014-08-21,Yatinuwara,8.9
2014-08-22,Yatinuwara,6.9
2014-08-23,Yatinuwara,4.4
2014-08-24,Yatinuwara,2.1
2014-08-25,Yatinuwara,4.2
2014-08-26,Yatinuwara,0.0
2014-08-27,Yatinuwara,0.0
2014-08-28,Yatinuwara,0.0
2014-08-29,Yatinuwara,0.0
2014-08-30,Yatinuwara,0.0
2014-08-31,Yatinuwara,1.4
2014-09-01,Yatinuwara,1.6
2014-09-02,Yatinuwara,3.8
2014-09-03,Yatinuwara,3.6
2014-09-04,Yatinuwara,8.3
2014-09-05,Yatinuwara,1.1
2014-09-06,Yatinuwara,3.1
2014-09-07,Yatinuwara,2.8
2014-09-08,Yatinuwara,0.9
2014-09-09,Yatinuwara,3.0
2014-09-10,Yatinuwara,5.4
2014-09-11,Yatinuwara,0.3
2014-09-12,Yatinuwara,0.3
2014-09-13,Yatinuwara,0.9
2014-09-14,Yatinuwara,1.7
2014-09-15,Yatinuwara,1.7
2014-09-16,Yatinuwara,0.8
2014-09-17,Yatinuwara,0.0
2014-09-18,Yatinuwara,0.6
2014-09-19,Yatinuwara,0.5
2014-09-20,Yatinuwara,0.0
2014-09-21,Yatinuwara,1.3
2014-09-22,Yatinuwara,0.7
2014-09-23,Yatinuwara,1.5
2014-09-24,Yatinuwara,0.6
2014-09-25,Yatinuwara,22.1
2014-09-26,Yatinuwara,19.1
2014-09-27,Yatinuwara,8.5
2014-09-28,Yatinuwara,16.5
2014-09-29,Yatinuwara,17.9
2014-09-30,Yatinuwara,18.0
2014-10-01,Yatinuwara,13.4
2014-10-02,Yatinuwara,11.6
2014-10-03,Yatinuwara,32.6
2014-10-04,Yatinuwara,22.0
2014-10-05,Yatinuwara,1.8
2014-10-06,Yatinuwara,2.4
2014-10-07,Yatinuwara,1.6
2014-10-08,Yatinuwara,2.9
2014-10-09,Yatinuwara,2.2
2014-10-10,Yatinuwara,2.4
2014-10-11,Yatinuwara,0.0
2014-10-12,Yatinuwara,1.0
2014-10-13,Yatinuwara,0.1
2014-10-14,Yatinuwara,6.1
2014-10-15,Yatinuwara,3.2
2014-10-16,Yatinuwara,28.1
2014-10-17,Yatinuwara,45.9
2014-10-18,Yatinuwara,31.4
2014-10-19,Yatinuwara,13.4
2014-10-20,Yatinuwara,11.3
2014-10-21,Yatinuwara,12.1
2014-10-22,Yatinuwara,4.1
2014-10-23,Yatinuwara,32.6
2014-10-24,Yatinuwara,12.0
2014-10-25,Yatinuwara,15.3
2014-10-26,Yatinuwara,14.2
2014-10-27,Yatinuwara,6.0
2014-10-28,Yatinuwara,5.6
2014-10-29,Yatinuwara,2.6
